鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,35.34,住,,,1081211,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104.0,178.69,3,2,2,有,有,25037000,140114.0,坡道平面,0.0,0,向政府機關承購之案件。,RPRPMLKLJHPFFAA37CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西藏路91~120號,40.54,住,,,1081213,土地2建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908.0,190.14,3,2,2,有,有,28018888,147359.0,坡道平面,0.0,0,向政府機關承購之案件。;土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLNJJHPFFBA57CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段411巷61~90號,95.96,住,,,1081029,土地2建物1車位6,二十八層,28.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051026.0,688.8599999999999,0,0,0,無,有,220000000,382484.0,坡道平面,152.9,15000000,地下停車位6位及全體區分所有權人共用4位,RPQNMLSLKIOFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路177巷1~30號,96.39,住,,,1081116,土地1建物1車位2,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980824.0,463.07,4,2,4,有,有,151500000,327164.0,坡道平面,74.92,0,含增建或未登記建物。;,RPQNMLLKJHPFFCA27CA
松山區,車位,臺北市松山區南京東路四段1~30號,0.11,商,,,1081207,土地0建物0車位1,一層,15.0,其他,住家用,鋼筋混凝土造,971205.0,1.54,0,0,0,有,有,1360000,,塔式車位,0.0,1360000,,RPUOMLPLKIOFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,46.1,住,,,1081129,土地1建物1車位1,五層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030306.0,275.22,3,2,2,有,有,57500000,208924.0,坡道平面,0.0,2200000,,RPPNMLRLKIOFFDA08CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.82,住,,,1080913,土地2建物1車位2,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,283.48,3,2,2,有,無,67360000,292165.0,坡道平面,76.2,6800000,,RPPQMLOLKIOFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,17.52,住,,,1050915,土地2建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,198.13,3,2,2,有,無,46100000,271199.0,坡道平面,38.1,2700000,"1.本案為預售,雨遮不計價2.登記權利人為二人",RPQQMLOLKIOFFEA28CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,17.37,住,,,1060313,土地2建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,197.65,3,2,2,有,無,48000000,283924.0,坡道平面,38.1,2700000,"1.本案為預售,雨遮不計價",RPRQMLOLKIOFFEA38CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.82,住,,,1051203,土地2建物1車位2,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,283.48,3,2,2,有,無,72800000,316963.0,坡道平面,76.2,7100000,"1.本案為預售,雨遮不計價2.二車位未拆分單價",RPSQMLOLKIOFFEA48CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.82,住,,,1061115,土地2建物1車位2,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,283.48,3,2,2,有,無,69000000,305384.0,坡道平面,76.2,5700000,"1.本案為預售,雨遮不計價2.二停車位未拆分單價",RPTQMLOLKIOFFEA58CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,18.29,住,,,1051203,土地2建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,206.46,3,2,2,有,無,56880000,316465.0,坡道平面,38.1,3600000,"1.本案為預售,雨遮不計價",RPUQMLOLKIOFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區基河路1~30號,58.09,商,,,1080812,土地1建物1車位3,十六層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041104.0,447.44,0,0,0,無,有,79500000,213736.0,坡道平面,96.54,4500000,1.毛胚屋,RPPPMLLMKIOFFEA87CA
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段91~120號,7.43,其他,,,1081113,土地3建物2車位1,五層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741204.0,161.1,3,2,2,有,有,30000000,186220.0,坡道平面,25.42,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLMKIOFFFA18CA
南港區,房地(土地+建物)+車位,臺北市南港區玉成街61~90號,29.33,商,,,1081126,土地1建物1車位2,六層,17.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,931216.0,297.35,4,2,2,有,有,53500000,223987.0,坡道平面,80.82,5000000,,RPSOMLNKJHPFFDA97DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段31~60號,14.01,商,,,1081202,土地2建物1車位1,六層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721.0,182.02,4,1,2,有,有,47315988,259949.0,坡道平面,0.0,0,向政府機關承購之案件。;,RPQNMLQLKIOFFFA38DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段31~60號,19.34,商,,,1081202,土地2建物1車位2,十五層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721.0,257.62,4,2,2,有,有,73999888,287244.0,坡道機械,0.0,0,向政府機關承購之案件。;,RPSNMLQLKIOFFFA58DA
大安區,房地(土地+建物),臺北市大安區建國南路一段291巷1~30號,12.07,住,,,1081106,土地2建物1車位0,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760216.0,82.36,3,2,1,有,有,22120000,268577.0,,0.0,0,,RPSOMLRJJHPFFFA48DA
松山區,房地(土地+建物),臺北市松山區民生東路五段181~210號,5.3,商,,,1081103,土地1建物1車位0,十二層,20.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780629.0,81.17,2,2,1,有,有,17050000,210053.0,,0.0,0,含增建或未登記建物。,RPVOMLQLKIOFFDA78DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段181~210號,19.58,住,,,1081113,土地2建物1車位0,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423.0,107.72,3,2,1,有,有,25500000,236725.0,,0.0,0,,RPSNMLLMKIOFFFA08CA
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段91巷1~30號,50.88,其他,,,1081122,土地1建物1車位2,六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,960621.0,370.62,3,2,4,有,有,129000000,348075.0,坡道平面,65.62,0,,RPRPMLRLKIOFFDA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.26,商,,,1081205,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,132.94,1,1,1,有,有,21580000,205441.0,坡道平面,41.04,2700000,,RPXRMLTJJHPFFCA09CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,8.42,商,,,1081202,土地1建物1車位0,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,91.12,1,1,1,有,有,18750000,205773.0,,0.0,0,,RPXNMLSJJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,6.93,商,,,1081120,土地1建物1車位0,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,76.82,1,1,1,有,有,16400000,213458.0,,0.0,0,,RPOOMLSJJHPFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.54,商,,,1081120,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,135.06,1,1,1,有,有,23300000,216443.0,坡道平面,41.04,2950000,,RPPOMLSJJHPFFCA87CA
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段61~90號,20.92,商,,,1081127,土地2建物1車位1,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060925.0,247.94,3,2,2,有,有,56880000,255940.0,坡道平面,36.25,2700000,,RPQNMLNJJHPFFBA27CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,15.94,住,,,1080825,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726.0,168.47,3,2,2,有,有,38300000,265420.0,坡道平面,35.85,3100000,,RPPOMLRLKIOFFBA97CA
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段151~180號,22.97,商,,,1081107,土地2建物1車位2,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951016.0,235.05,4,2,2,有,有,33380000,142012.0,坡道平面,80.76,0,,RPPNMLPLKIOFFBA67CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段211~240號,35.61,住,,,1081204,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104.0,180.18,3,2,2,有,有,21500000,119325.0,坡道平面,0.0,0,,RPROMLPLKIOFFAA87CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西藏路91~120號,37.86,住,,,1081211,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908.0,177.47,3,2,2,有,有,26898899,151569.0,坡道平面,0.0,0,向政府機關承購之案件。;,RPWPMLPLKIOFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區成都路91~120號,4.59,商,,,1081125,土地1建物1車位1,十二層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,961025.0,63.0,1,1,1,有,有,9900000,157143.0,塔式車位,10.8,0,,RPPNMLQLKIOFFBA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,6.68,商,,,1081216,土地1建物1車位1,十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,128.2,2,2,1,有,無,19800000,189954.0,坡道平面,37.02,2480000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUSMLRJJHPFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區桂林路91~120號,4.01,商,,,1081216,土地1建物1車位0,十三層,24.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1081008.0,56.04,1,1,1,有,無,10680000,190578.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVSMLRJJHPFFBA68CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,4.54,商,,,1081216,土地1建物1車位1,二十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,76.28999999999998,2,1,1,有,無,13680000,196984.0,坡道機械,13.95,1400000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWSMLRJJHPFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區桂林路91~120號,4.37,商,,,1081216,土地1建物1車位0,二十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,60.83,2,1,1,有,無,13350000,219464.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPXSMLRJJHPFFBA88CA
萬華區,房地(土地+建物),臺北市萬華區桂林路91~120號,6.16,商,,,1081216,土地1建物1車位0,二十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,86.11,2,2,1,有,無,18890000,219371.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPOTMLRJJHPFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,12.84,商,,,1081216,土地1建物1車位1,二十四層，見其他登記事項,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,214.06,0,0,0,無,無,36300000,190352.0,坡道平面,37.02,2600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPTMLRJJHPFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區桂林路91~120號,4.37,商,,,1081216,土地1建物1車位0,十九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,60.83,2,1,1,有,無,12000000,197271.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQTMLRJJHPFFBA28CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,6.48,商,,,1081216,土地1建物1車位1,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,102.4,2,1,1,有,無,15680000,164132.0,坡道機械,12.96,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRTMLRJJHPFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,6.66,商,,,1081216,土地1建物1車位1,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,104.81,2,1,1,有,無,16130000,164725.0,坡道機械,12.96,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSTMLRJJHPFFBA48CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段103巷1~30號,96.98,住,,,1080520,土地1建物1車位0,十三層,26.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070619.0,526.69,4,2,5,有,有,230000000,436690.0,,0.0,0,,RPVQMLTJJHPFFCA78CA
信義區,房地(土地+建物),臺北市信義區嘉興街301~330號,19.37,住,,,1081024,土地3建物1車位0,十四層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840216.0,166.64,4,2,2,有,有,37800000,226836.0,,0.0,0,,RPRNMLSLKIOFFDA38CA
信義區,房地(土地+建物)+車位,臺北市信義區福德街151~180號,55.16,住,,,1081217,土地1建物1車位2,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010420.0,401.78,4,2,4,有,有,107500000,267559.0,坡道平面,102.26,0,本買賣總價款為新台幣壹億零柒佰伍拾萬元整含車位價款：新台幣陸佰萬元整,RPSNMLLMKIOFFDA87CA
士林區,房地(土地+建物),臺北市士林區福國路91~120號,16.43,商,,,1081018,土地1建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680503.0,122.18,3,2,2,有,有,20200000,165330.0,,0.0,0,含增建或未登記建物。;,RPPOMLQLKIOFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段35巷1~30號,44.74,住,,,1081122,土地1建物1車位3,四層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051003.0,403.93,0,0,0,無,有,97600000,287431.0,坡道平面,97.77,9600000,另有公設車位住戶共用,RPOPMLSJJHPFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段151~180號,32.14,商,,,1081028,土地3建物1車位1,十六層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850619.0,256.43,3,1,2,有,有,37000000,144289.0,坡道平面,0.0,2800000,車位面積併入公共設施,RPPNMLTJJHPFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段151~180號,32.26,商,,,1081028,土地3建物1車位2,十六層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850619.0,297.17,1,1,1,有,有,41250000,138809.0,坡道平面,0.0,7000000,"車位面積 併入公共設施,車位無法分別計價",RPQNMLTJJHPFFEA18CA
大安區,房地(土地+建物)+車位,臺北市大安區敦南街61~90號,61.4,住,,,1081112,土地1建物1車位3,二十六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005.0,559.4000000000002,4,2,4,有,有,217880000,389489.0,坡道平面,118.89,0,,RPPOMLPKJHPFFFA97CA
大安區,房地(土地+建物)+車位,臺北市大安區敦南街61~90號,61.4,住,,,1081213,土地1建物1車位3,十三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005.0,529.31,4,2,4,有,有,189500000,358013.0,坡道平面,88.8,0,,RPQOMLPKJHPFFFA08CA
北投區,房地(土地+建物),臺北市北投區光明路61~90號,3.23,商,,,1081129,土地1建物1車位0,十層,23.0,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,961116.0,36.15,1,1,1,有,有,7430000,205533.0,,0.0,0,含增建或未登記建物。,RPPNMLTLKIOFFEA48DA
大安區,房地(土地+建物),臺北市大安區信義路三段151~180號,3.25,商,,,1081214,土地1建物1車位0,八層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970903.0,38.93,1,1,1,有,有,13450000,345492.0,,0.0,0,,RPPNMLLMKIOFFFA87DA
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街168巷1~30號,21.2,住,,,1081109,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841116.0,129.06,3,2,2,有,有,20880000,161785.0,坡道平面,0.0,2500000,含增建或未登記建物。,RPUNMLMJJHPFFCA77DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,3.87,商,,,1081121,土地1建物1車位0,十層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,980106.0,47.6,1,1,1,有,有,8780000,184454.0,,0.0,0,含增建或未登記建物。,RPURMLKMKIOFFCA38DA
南港區,房地(土地+建物)+車位,臺北市南港區園區街1~30號,16.88,其他,,,1081201,土地1建物1車位2,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980611.0,136.24,2,2,1,有,有,21400000,157076.0,坡道機械,16.53,0,,RPOOMLMJJHPFFDA27CA
松山區,房地(土地+建物),臺北市松山區光復北路181~210號,64.03,住,,,1081118,土地1建物1車位0,二層，三層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770419.0,221.51,3,2,2,有,有,59750000,269740.0,,0.0,0,含增建或未登記建物。;,RPSNMLRLKIOFFDA38CA
中山區,房地(土地+建物),臺北市中山區林森北路481~510號,4.83,商,,,1081110,土地1建物1車位0,七層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,920122.0,43.69,1,1,1,有,有,8300000,189975.0,,0.0,0,,RPPOMLMLJHPFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路241~270號,36.23,其他,,,1080929,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990329.0,274.27,4,2,2,有,有,46470000,169432.0,坡道平面,27.18,0,,RPPPMLQLKIOFFCA08CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1081114,土地1建物1車位0,十九層,26.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331.0,68.71000000000001,2,1,1,有,有,12000000,174672.0,,0.0,0,,RPPOMLKMKIOFFBA37CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段95巷31~60號,33.02,住,,,1081113,土地1建物1車位1,九層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961031.0,225.24,4,2,2,有,有,38000000,168709.0,坡道平面,39.36,0,,RPVOMLLMKIOFFAA97CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,35.61,住,,,1081202,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104.0,180.12,3,2,2,有,有,26000000,144348.0,坡道平面,0.0,0,,RPSOMLLMKIOFFAA67CA
文山區,房地(土地+建物),臺北市文山區興隆路二段241~270號,5.82,其他,,,1081123,土地1建物1車位0,九層,15.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,840105.0,38.24,1,1,1,有,有,6600000,172594.0,,0.0,0,含增建或未登記建物。;,RPPOMLLMKIOFFAA37CA
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路三段121~150號,28.82,住,,,1081114,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050419.0,231.27,3,2,3,有,有,37800000,163445.0,坡道平面,26.9,0,,RPTOMLMLJHPFFBA77CA
中山區,房地(土地+建物),臺北市中山區松江路1~30號,2.67,商,,,1081127,土地1建物1車位0,十三層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,701208.0,35.14,0,0,0,無,有,4880000,138873.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPSMLRLKIOFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.79,住,,,1081205,土地2建物1車位2,四層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,193.31,3,2,2,有,有,36880000,268532.0,坡道平面,76.08,5400000,,RPSOMLRKJHPFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,19.07,住,,,1081205,土地2建物1車位1,十三層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,155.0,3,2,2,有,有,33350000,262910.0,坡道平面,38.04,2600000,,RPTOMLRKJHPFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,19.07,住,,,1081211,土地2建物1車位1,十二層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,155.0,3,2,2,有,有,33880000,266587.0,坡道平面,38.04,2700000,,RPUOMLRKJHPFFCA38CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,11.63,住,,,1081206,土地2建物1車位1,九層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,110.25,2,1,1,有,有,21000000,253428.0,坡道平面,38.04,2700000,,RPVOMLRKJHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.06,住,,,1081206,土地2建物1車位1,六層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,134.0,3,2,1,有,有,27030000,253543.0,坡道平面,38.04,2700000,,RPWOMLRKJHPFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.1,住,,,1081205,土地2建物1車位1,十層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,152.55,3,2,2,有,有,35640000,281359.0,坡道平面,35.12,2600000,,RPXOMLRKJHPFFCA68CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,14.5,住,,,1081216,土地2建物1車位0,九層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,95.62,3,2,1,有,有,24580000,257059.0,,0.0,0,,RPOPMLRKJHPFFCA87CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.02,住,,,1081216,土地2建物1車位1,十三層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,133.66000000000003,3,2,1,有,有,27380000,258105.0,坡道平面,38.04,2700000,,RPPPMLRKJHPFFCA97CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,14.19,住,,,1081216,土地2建物1車位1,十二層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,125.78,2,1,1,有,有,28170000,291429.0,坡道平面,38.04,2600000,,RPQPMLRKJHPFFCA08CA
松山區,房地(土地+建物),臺北市松山區八德路四段421~450號,3.62,商,,,1081209,土地1建物1車位0,十四層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970205.0,36.39,1,1,1,有,有,7800000,214345.0,,0.0,0,,RPVOMLSJJHPFFDA58CA
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段61巷1~30號,34.8,其他,,,1080903,土地1建物1車位1,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021230.0,252.18,3,2,2,有,有,36600000,145134.0,坡道平面,51.95,0,,RPWNMLQJJHPFFDA38CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.82,住,,,1051015,土地2建物1車位2,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,283.08,3,2,2,有,無,63050000,278664.0,坡道平面,76.2,5400000,"1.本案為預售,雨遮不計價2.二車位未拆分單價",RPPNMLNJJHPFFEA47CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.82,住,,,1051015,土地2建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730.0,246.13,3,2,2,有,無,60650000,278566.0,坡道平面,38.1,2700000,"1.本案為預售,雨遮不計價",SPPNMLNJJHPFFEA57CA
北投區,房地(土地+建物)+車位,臺北市北投區光明路241~270號,7.89,其他,,,1081110,土地1建物1車位1,二層,19.0,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,980818.0,86.7,1,1,1,有,有,10600000,122261.0,坡道平面,33.64,0,,RPPNMLMJJHPFFEA37CA
文山區,房地(土地+建物),臺北市文山區木新路二段31~60號,8.61,住,,,1081202,土地1建物1車位0,八層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,841024.0,33.75,1,1,1,有,有,5200000,154074.0,,0.0,0,含增建或未登記建物。,RPTOMLRJJHPFFAA08DA
萬華區,房地(土地+建物),臺北市萬華區漢中街151~180號,3.68,商,,,1081110,土地1建物1車位0,十三層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,931028.0,46.85,1,1,1,有,有,9600000,204909.0,,0.0,0,含增建或未登記建物。,RPUQMLTJJHPFFBA68DA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段1~30號,38.72,商,,,1081027,土地2建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960322.0,247.97,3,2,2,有,有,73980000,352365.0,坡道平面,47.95,3500000,含增建或未登記建物。,RPOOMLRLKIOFFFA38DA
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段1~30號,18.99,商,,,1081122,土地3建物1車位1,十八層,24.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1061208.0,239.51,4,2,2,有,有,82580000,396293.0,坡道平面,40.97,3900000,,RPRSMLSJJHPFFCA58DA
大安區,房地(土地+建物),臺北市大安區仁愛路四段61~90號,4.52,其他,,,1081018,土地2建物1車位0,十四層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,,45.02,1,1,1,有,有,13500000,299867.0,,0.0,0,含增建或未登記建物。;,RPWNMLKMKIOFFFA38CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段211~240號,43.45,住,,,1081030,土地1建物1車位2,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,930518.0,257.83,4,2,2,有,有,17020000,66012.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLPKJHPFFEA58CA
