鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,38.24,住,,,1080831,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,204.7,4,1,2,有,有,18900000,98528,坡道平面,30.13,1700000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰零貳萬元整,車位建物價款新台幣陸拾捌萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPVOMLPLKIOFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,38.24,住,,,1080806,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,209.48000000000002,4,1,2,有,有,21900000,113994,坡道平面,34.91,2000000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰貳拾萬元整,車位建物價款新台幣捌拾萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPOPMLPLKIOFFAF18CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,38.24,住,,,1080430,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,209.48000000000002,4,1,2,有,有,19970000,104657,坡道平面,34.91,1700000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰零貳萬元整,車位建物價款新台幣陸拾捌萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPPPMLPLKIOFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,38.24,住,,,1080916,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,209.48000000000002,4,1,2,有,有,20340000,106777,坡道平面,34.91,1700000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰零貳萬元整,車位建物價款新台幣陸拾捌萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPQPMLPLKIOFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,38.24,住,,,1080611,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,209.48000000000002,4,1,2,有,有,21070000,109813,坡道平面,34.91,1900000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰壹拾肆萬元整,車位建物價款新台幣柒拾陸萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPVPMLPLKIOFFAF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.12,住,,,1081001,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,172.3,2,1,2,有,有,17880000,115583,坡道平面,34.91,2000000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰貳拾萬元整,車位建物價款新台幣捌拾萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅5.權利人共2人",RPXPMLPLKIOFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.15,住,,,1080601,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,172.44,3,1,2,有,有,14800000,93071,坡道平面,34.91,2000000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰貳拾萬元整,車位建物價款新台幣捌拾萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPQQMLPLKIOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.41,住,,,1080619,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,173.6,3,1,2,有,有,16200000,103108,坡道平面,34.91,1900000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰壹拾肆萬元整,車位建物價款新台幣柒拾陸萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPSQMLPLKIOFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.41,住,,,1080531,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,173.6,3,1,2,有,有,15500000,98060,坡道平面,34.91,1900000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰壹拾肆萬元整,車位建物價款新台幣柒拾陸萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPTQMLPLKIOFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.41,住,,,1080612,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,173.6,3,1,2,有,有,17060000,108587,坡道平面,34.91,2000000,"1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.土地及建物分次登記案件3.本車位土地價款新台幣壹佰貳拾萬元整,車位建物價款新台幣捌拾萬元整含5%加值型營業稅4.建物價款含5%加值型營業稅",RPSSMLPLKIOFFAF88CA
