鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青海路61~90號,24.17,住,,,1081128,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,167.82999999999998,4,2,2,有,有,9900000,58988,坡道平面,0.0,0,,RPUNMLOLKIOFFAE38CA
鹽埕區,房地(土地+建物),高雄市鹽埕區北端街1~30號,59.61,住,,,1081028,土地6建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0650519,65.94,3,1,1,有,無,2000000,30331,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLKIOFFAE97CA
鼓山區,房地(土地+建物),高雄市鼓山區大順一路1021~1050號,4.78,住,,,1081028,土地1建物1車位0,五層,二十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840707,54.839999999999996,1,1,1,有,有,2700000,49234,,0.0,0,,RPVNMLPLKIOFFAE58CA
前金區,房地(土地+建物),高雄市前金區市中一路91~120號,5.69,商,,,1081216,土地1建物1車位0,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910618,70.59,2,2,1,有,有,4300000,60915,,0.0,0,,RPPNMLOLKIOFFAE87CA
前金區,房地(土地+建物)+車位,高雄市前金區中山橫路121~150號,17.84,商,,,1081117,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980217,206.85,4,2,2,有,有,12800000,59289,坡道機械,9.51,1100000,,RPSNMLOLKIOFFAE18CA
鼓山區,房地(土地+建物),高雄市鼓山區龍德路255巷1~30號,32.22,住,,,1081130,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760513,115.19,3,2,2,有,有,3300000,28648,,0.0,0,,RPOOMLQLKIOFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華榮路211~240號,10.07,商,,,1081025,土地1建物1車位1,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790420,217.45999999999998,4,2,2,有,有,8180000,37616,坡道平面,0.0,0,,RPSPMLLMKIOFFAE18CA
鼓山區,房地(土地+建物),高雄市鼓山區明倫路91~120號,32.77,住,,,1081130,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710814,129.76,3,1,3,有,無,16470000,126927,,0.0,0,,RPSNMLNJJHPFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路211~240號,13.86,商,,,1081120,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851002,132.7,3,2,2,有,有,5100000,38433,升降機械,0.0,0,,RPWNMLNJJHPFFAE18CA
鼓山區,房地(土地+建物),高雄市鼓山區文忠路121~150號,7.16,商,,,1081112,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020527,83.64,2,2,1,有,有,5100000,60976,,0.0,0,,RPROMLNJJHPFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1801~1830號,18.71,商,,,1081015,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,284.1,4,2,3,有,有,19680000,69271,坡道平面,17.98,0,,RPOOMLKKJHPFFAE27CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓峰里九如四路2014巷31~60號,17.58,住,,,1081203,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710318,73.59,3,2,1,有,無,2200000,29895,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLOKJHPFFAE77CA
新興區,房地(土地+建物),高雄市新興區南華路181~210號,3.16,商,,,1081129,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0940803,37.27,1,1,1,有,有,2400000,64395,,0.0,0,,RPQOMLOLKIOFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區青年一路1~30號,21.65,商,,,1081112,土地1建物1車位0,一層，騎樓,七層,店面(店鋪),,鋼筋混凝土造,0741005,96.37,0,0,0,無,無,13200000,136972,,0.0,0,含增建或未登記建物。;,RPROMLOLKIOFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區漢昌街7巷31~60號,95.0,住,,,1081206,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0640226,132.39,0,0,0,無,無,7500000,56651,,0.0,0,出賣人不負任何結構、漏水、排水等等重大瑕疵責任。,RPPNMLOLKIOFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區四維二路120巷1~30號,61.0,住,,,1081123,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0770516,224.36,4,3,3,有,無,13800000,61508,,0.0,0,含增建或未登記建物。;,RPUNMLOLKIOFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區中東街151~180號,67.0,住,,,1081122,土地1建物1車位0,全,三層,透天厝,,加強磚造,0601111,146.94,5,2,3,有,無,15140000,103035,,0.0,0,,RPPOMLQLKIOFFBE28CA
新興區,房地(土地+建物),高雄市新興區中正三路31~60號,12.89,商,,,1081006,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0691023,114.77000000000001,3,1,1,有,無,6800000,59249,,0.0,0,,RPSNMLTLKIOFFBE78CA
新興區,房地(土地+建物),高雄市新興區八德一路181~210號,4.03,商,,,1081212,土地1建物1車位0,三層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0700509,33.93,1,1,1,有,有,780000,22989,,0.0,0,,RPQNMLKMKIOFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區宜昌街1~30號,24.5,住,,,1081101,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680116,62.58,3,2,2,有,無,2700000,43145,,0.0,0,,RPUNMLMJJHPFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區江都街61~90號,49.5,住,,,1080412,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,0580516,101.86,3,2,2,有,無,3700000,36324,,0.0,0,賣方已相當減價出售予買方，買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPRNMLNJJHPFFBE77CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中華四路19巷1~30號,13.31,商,,,1081203,土地2建物1車位1,十七層，十八層,十九層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790530,178.20000000000002,3,2,3,有,有,6600000,37037,坡道平面,0.0,0,附家電傢俱。含裝潢。,RPRNMLSJJHPFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區和平一路301~330號,7.83,商,,,1080912,土地2建物1車位1,二十九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080709,122.44,2,1,1,有,有,12380000,114383,坡道平面,26.01,1350000,,RPWOMLOKJHPFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區成功一路211~240號,5.39,商,,,1081003,土地1建物1車位0,二十層，電梯樓梯間,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820401,74.92,0,0,0,無,有,3650000,48719,,0.0,0,,RPUNMLQKJHPFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區成功一路211~240號,21.45,商,,,1081003,土地1建物2車位0,二十層，電梯樓梯間,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820401,298.95000000000005,0,0,0,無,有,14600000,48838,,0.0,0,,RPXNMLQKJHPFFBE78CA
小港區,房地(土地+建物),高雄市小港區永順街151~180號,2.82,商,,,1080312,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081002,28.560000000000002,1,1,1,有,有,1755000,61450,,0.0,0,含裝潢,RPQOMLNLKIOFFCE18CA
小港區,房地(土地+建物),高雄市小港區永順街151~180號,5.68,商,,,1080411,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081002,57.120000000000005,1,1,1,有,有,3300000,57773,,0.0,0,含裝潢,RPSOMLNLKIOFFCE38CA
小港區,房地(土地+建物),高雄市小港區復華路76巷1~30號,194.0,住,,,1081205,土地4建物1車位0,全,二層,透天厝,,加強磚造,0671004,173.44,3,2,2,有,無,11000000,63423,,0.0,0,含增建或未登記建物。;,RPTPMLNLKIOFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區一心一路22巷37弄1~30號,64.0,住,,,1081117,土地1建物1車位0,全,二層,透天厝,,加強磚造,0640207,64.8,3,2,2,有,無,5300000,81790,,0.0,0,,RPWQMLOLKIOFFCE09CA
前鎮區,房地(土地+建物),高雄市前鎮區武慶一路241巷1~30號,29.33,住,,,1081202,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680908,81.61,3,2,2,有,無,2300000,28183,,0.0,0,,RPVNMLPLKIOFFCE78CA
小港區,房地(土地+建物),高雄市小港區高坪三十六街1~30號,113.01,住,,,1081111,土地1建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1071128,203.64,4,2,5,有,無,11000000,54017,,0.0,0,,RPWNMLPLKIOFFCE88CA
小港區,房地(土地+建物),高雄市小港區沿海一路61~90號,156.0,住,,,1081106,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，見其它登記事項,五層,店面(店鋪),住商用,鋼筋混凝土造,1020410,466.95,0,0,0,無,無,21800000,46686,,0.0,0,,RPPOMLPLKIOFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區精忠街121~150號,21.4,住,,,1081127,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700304,67.23,3,2,1,有,無,1850000,27517,,0.0,0,,RPSOMLPLKIOFFCE58CA
小港區,房地(土地+建物),高雄市小港區立群路61~90號,47.63,商,,,1081210,土地1建物1車位0,一層，二層，三層，騎樓,十六層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0801224,473.48,3,1,3,有,有,17800000,37594,,0.0,0,,RPTNMLRLKIOFFCE78CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區和平一路301~330號,7.83,商,,,1081114,土地2建物1車位1,二十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080709,122.44,3,2,2,有,有,12400000,114072,坡道平面,26.01,1400000,,RPUNMLKLJHPFFBE97CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區翠亨北路399巷1~30號,14.94,商,,,1081116,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960920,147.97,3,2,2,有,有,6500000,43928,坡道平面,14.98,0,,RPWOMLRLKIOFFCE56CA
小港區,房地(土地+建物)+車位,高雄市小港區翠亨南路211~240號,23.8,住,,,1081118,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030731,160.04,3,2,2,有,有,7500000,46863,坡道平面,26.66,0,,RPSPMLKMKIOFFCE28CA
小港區,房地(土地+建物),高雄市小港區高坪五十六街61~90號,115.01,住,,,1081125,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931027,222.53,5,2,4,有,無,6680000,30018,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLMJJHPFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區文橫三路31~60號,3.91,商,,,1081127,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,35.33,1,1,1,有,有,2000000,56609,,0.0,0,,RPOOMLLMKIOFFCE87CA
小港區,房地(土地+建物),高雄市小港區高坪二十一街1~30號,88.97,住,,,1081005,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,0970313,203.82,5,2,3,有,無,6500000,31891,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPJJHPFFCE87CA
小港區,房地(土地+建物),高雄市小港區高松路121~150號,101.0,住,,,1081211,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810715,199.18,0,0,0,無,無,6000000,30124,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJJHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區青山街93巷1~30號,30.52,住,,,1081117,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830621,159.60999999999999,3,1,4,有,有,5490000,34396,,0.0,0,附家電傢俱。,RPQNMLSJJHPFFCE28CA
小港區,房地(土地+建物),高雄市小港區中安路691~720號,63.0,住,,,1081122,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0820104,237.8,7,2,4,有,無,11400000,47939,,0.0,0,,RPTOMLKKJHPFFCE97CA
三民區,房地(土地+建物),高雄市三民區應安街1~30號,72.0,商,,,1081030,土地2建物2車位0,全,三層,透天厝,,鋼筋混凝土造,0680906,171.72,6,2,4,有,無,9550000,55614,,0.0,0,含增建或未登記建物。;,RPOOMLNLKIOFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區建國二路31~60號,12.65,商,,,1081017,土地1建物1車位1,七層,十六層,辦公商業大樓,,鋼筋混凝土造,0781222,159.81,3,1,0,有,有,7200000,45054,坡道平面,0.0,0,,RPUPMLNLKIOFFDE78CA
三民區,房地(土地+建物),高雄市三民區自由一路31~60號,18.13,住,,,1081209,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,148.6,3,3,2,有,有,6050000,40713,,0.0,0,,RPQNMLOLKIOFFDE28CA
三民區,房地(土地+建物),高雄市三民區大昌一路270巷1弄1~30號,12.07,住,,,1081129,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600201,22.39,2,1,1,有,無,750000,33497,,0.0,0,親友、員工或其他特殊關係間之交易。;畸零地或有合併使用之交易。;,RPSPMLPLKIOFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區大豐一路331~360號,27.23,住,,,1081202,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840126,152.34,4,2,2,有,有,4800000,31508,坡道機械,0.0,0,,RPTQMLQLKIOFFDE09CA
三民區,房地(土地+建物),高雄市三民區力行路91~120號,29.92,住,,,1081204,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740719,123.32000000000001,3,1,2,有,無,3600000,29192,,0.0,0,,RPSSMLQLKIOFFDE56CA
三民區,房地(土地+建物),高雄市三民區鼎山街469巷1~30號,51.57,商,,,1081122,土地2建物1車位0,全,二層,透天厝,,加強磚造,0571220,87.74,3,2,2,有,無,5580000,63597,,0.0,0,,RPROMLMJJHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區建武路206巷1~30號,13.47,住,,,1081122,土地1建物1車位0,二層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830926,92.61,2,2,1,有,無,3760000,40600,,0.0,0,露台搭鐵皮,RPWOMLQJJHPFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路571~600號,19.01,住,,,1081128,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880625,171.88,3,2,2,有,有,7300000,42471,坡道平面,39.24,0,,RPOOMLRJJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區九如一路61~90號,21.28,住,,,1081120,土地2建物1車位0,九層,十二層,辦公商業大樓,,鋼筋混凝土造,0800208,146.44,0,0,0,無,有,5310000,36261,,0.0,0,,RPPNMLTJJHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,10.7,住,,,1081109,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,105.47,2,1,1,有,有,6080000,57647,坡道機械,24.53,0,,RPQOMLNKJHPFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,14.54,住,,,1081129,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,134.13,3,2,2,有,有,8300000,61880,坡道機械,24.53,0,裝潢屋，所有權人兩位,RPUPMLOKJHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區自立一路85巷1~30號,19.87,商,,,1080906,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,144.94,3,2,3,有,有,5600000,38637,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQKJHPFFDE18CA
楠梓區,房地(土地+建物),高雄市楠梓區旗楠路871~900號,10.92,商,,,1081208,土地2建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831014,92.4,2,2,1,有,有,2600000,28139,,0.0,0,,RPQOMLNLKIOFFEE38CA
左營區,房地(土地+建物),高雄市左營區和光街91~120號,25.0,住,,,1081216,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0570724,22.95,3,2,1,有,無,1830000,79739,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNLKIOFFEE68CA
楠梓區,土地,芎蕉段211~240地號,1899.72,住,,,1080925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129300000,68063,,0.0,0,,RPQPMLNLKIOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文育路1~30號,13.07,住,,,1081202,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0921017,105.33,2,2,1,有,有,6000000,56964,坡道平面,22.6,0,,RPXNMLOLKIOFFEE09CA
左營區,土地,新勝段61~90地號,63.89,住,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,15652,,0.0,0,特殊交易，早前之約定。,RPROMLPLKIOFFEE68CA
左營區,房地(土地+建物),高雄市左營區辛亥路271~300號,18.63,住,,,1081114,土地1建物1車位0,一層，二層，騎樓，地下層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810122,102.86,2,2,2,有,有,7150000,69512,,0.0,0,含增建或未登記建物。;,RPROMLRLKIOFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區自勉路91~120號,31.22,住,,,1081117,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970108,257.66,4,2,2,有,有,12330000,47854,坡道平面,23.16,0,含增建或未登記建物。;,RPSNMLLMKIOFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區德中路111巷1~30號,81.0,住,,,1081103,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821028,136.25,4,2,3,有,無,6250000,45872,,0.0,0,,RPUOMLLMKIOFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,16.27,住,,,1081116,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,119.75999999999999,3,1,2,有,有,6500000,54275,坡道機械,0.0,0,,RPTPMLLMKIOFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區城峰路1~30號,11.67,住,,,1081122,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,107.0,2,1,1,有,有,5000000,46729,坡道機械,14.4,0,,RPXNMLMJJHPFFEE58CA
左營區,房地(土地+建物),高雄市左營區文天路91~120號,5.92,商,,,1081216,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050322,86.82000000000001,2,1,1,有,有,5500000,63349,,0.0,0,,RPSNMLRJJHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓新路121~150號,177.0,商,,,1081116,土地2建物1車位0,全,三層,透天厝,見使用執照,鋼筋混凝土造,0790912,492.38,0,0,2,有,無,42000000,85300,,0.0,0,,RPPOMLSJJHPFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區廣昌街113巷91~120號,59.0,住,,,1081111,土地1建物1車位0,全,二層,透天厝,,加強磚造,0680430,71.98,4,2,3,有,無,5600000,77799,,0.0,0,含增建或未登記建物。;,RPVOMLTJJHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路661~690號,34.9,住,,,1081019,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670920,77.44,3,2,1,有,無,2400000,30992,,0.0,0,,RPSOMLKKJHPFFEE08CA
楠梓區,房地(土地+建物),高雄市楠梓區德惠路70巷1~30號,4.12,商,,,1081215,土地2建物1車位0,十層,十一層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0950626,24.770000000000003,1,1,1,有,有,1330000,53694,,0.0,0,,RPQNMLPKJHPFFEE28CA
左營區,土地,新勝段1~30地號,373.13,住,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70241102,188248,,0.0,0,不動產之共有人數為２人本件係土地重劃補償費交換之土地,RPOPMLKLJHPFFEE87CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路631~660號,8.79,住,,,1081024,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070906,69.47,3,2,2,有,有,4440000,63922,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLMLJHPFFEE08CA
岡山區,土地,大仁段1261~1290地號,3.0,住,,,1081209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190000,63333,,0.0,0,畸零地或有合併使用之交易。;,RPWNMLNLKIOFFFE98CA
岡山區,房地(土地+建物),高雄市岡山區維仁路121~150號,22.37,商,,,1081105,土地1建物2車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0670222,150.76,2,2,2,有,無,3500000,23216,,0.0,0,,RPXOMLNLKIOFFFE56CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路31~60號,18.58,商,,,1081123,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071220,187.67000000000002,3,2,2,有,有,7550000,40230,坡道平面,0.0,0,,RPPNMLMJJHPFFFE87CA
岡山區,房地(土地+建物),高雄市岡山區嘉新東路61~90號,75.0,住,,,1081202,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840115,161.4,3,2,4,有,無,9800000,60719,,0.0,0,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意免除賣方對標的物之瑕疵擔保責任。,RPSNMLTJJHPFFFE88CA
橋頭區,房地(土地+建物),高雄市橋頭區仕豐南路大同巷31~60號,111.0,住,,,1081203,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681001,100.16,5,2,4,有,無,8980000,89657,,0.0,0,含增建或未登記建物。;,RPXPMLTJJHPFFFE96CA
梓官區,房地(土地+建物),高雄市梓官區赤崁北路74巷1~30號,94.98,,鄉村區,乙種建築用地,1081203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780605,129.0,4,1,2,有,無,2350000,18217,,0.0,0,含增建或未登記建物。;,RPQOMLOKJHPFFFE38CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞春街14巷1~30號,17.29,住,,,1081110,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840627,109.88000000000001,3,2,2,有,無,4300000,39134,,0.0,0,,RPVOMLNLKIOFFGE09CA
鳳山區,土地,南華段91~120地號,88.99,住,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7887400,88632,,0.0,0,,RPPQMLNLKIOFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區五福二路121~150號,40.0,住,,,1081103,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680815,72.0,3,1,1,有,無,2200000,30556,,0.0,0,,RPQNMLQLKIOFFGE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路31~60號,9.55,住,,,1081130,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860825,143.76,3,2,2,有,有,5350000,37215,坡道機械,16.52,0,,RPQOMLQLKIOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路524巷1~30號,28.07,住,,,1081122,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690112,74.9,3,2,2,有,無,4920000,65688,,0.0,0,含增建或未登記建物。;,RPQNMLLMKIOFFGE38CA
鳳山區,房地(土地+建物),高雄市鳳山區漁村街69巷1~30號,31.25,住,,,1081123,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680815,73.56,3,2,2,有,無,2750000,37384,,0.0,0,,RPQPMLLMKIOFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區忠義街91~120號,68.0,住,,,1081114,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0610626,150.13,4,1,3,有,無,10500000,69939,,0.0,0,,RPPQMLNJJHPFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段151~180號,16.32,住,,,1081107,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0951130,148.76,3,2,2,有,有,9900000,66550,坡道平面,0.0,0,,RPQNMLQJJHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區真君路42巷1~30號,75.21,住,,,1081028,土地2建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0930505,199.35,4,1,4,有,無,10200000,51166,,0.0,0,附家電傢俱。含裝潢。標的物確有滲漏水之情事，買方已明知同意自行修繕，修繕費用由買方負擔。買方並同意免除賣方物之瑕疵擔保責任。,RPRNMLNKJHPFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌三街1~30號,15.53,住,,,1081120,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,136.8,2,2,2,有,有,5420000,39620,坡道平面,27.76,0,,RPQOMLKKJHPFFGE08CA
鳳山區,房地(土地+建物),高雄市鳳山區建國路二段61~90號,27.49,住,,,1081126,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890520,149.49,3,2,2,有,有,4800000,32109,,0.0,0,,RPRNMLPKJHPFFGE58CA
旗山區,土地,大林段511~540地號,273.78,,特定農業區,農牧用地,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,3470,,0.0,0,,RPRNMLNLKIOFFHE68CA
